Data de envio;Tipo de pessoa;Estado;Município;Local de Armazenamento;Camarão Rosa (Kg);Camarão Sete Barbas (Kg);Camarão Branco (Kg);Camarão Santana ou Vermelho (Kg);Camarão Barba-ruça (Kg);Apresentação do produto;Tipo de embalagem
31/01/2024;Jurídica;São Paulo;Caraguatatuba; Rua Irmã Lucilia N 261;240;960;0;0;0;Congelado;Outro
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Jango Pádua 428 Patitiba;0;400;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº123 - Centro;430;450;150;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Balneário Camboriú; Rua Agronomica, 1154 - Bairro Jardim Iate Clube;2191,9;3393,2;0;0;0;Congelado;Outro
31/01/2024;Física;Paraná;Pontal do Paraná; Av Dep Anibal Khury 99 - Ipanema;0;369;100;163;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua Jango Pádua 428 Centro;0;400;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; R. Praxedes N°110, Carijó;50;200;200;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Balneário Camboriú; Avenida Rio Amazonas, 1910 - Bairro Rio Pequeno;5200;1650;0;0;0;Congelado;Outro
31/01/2024;Jurídica;Santa Catarina;Penha;Camara Fria E Freezer - Rua Itajaí, Nº 91, Armação;1700;2200;0;0;0;Congelado;Outro
31/01/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores  Nº 108 - Ilha Dos Pescadores;140;150;60;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Iguape; Rua Capitão Floriamante N 287, Guaricana;0;27;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Penha;Rua Itajai, Nº 65, Armação;25;30;0;20;0;Congelado;Outro
31/01/2024;Jurídica;São Paulo;Guarujá; Travessa Agnelo Xavier 46   - Vila Ligia;138;38898;0;0;0;Congelado;Outro
31/01/2024;Jurídica;Santa Catarina;Penha;Rua Itajai, Nº 91, Armação;1085;0;100;0;0;Congelado;Outro
31/01/2024;Física;Paraná;Matinhos; Rua Da Fonte, 90, Loja 15,Trogues Comércio Pescados;0;300;180;0;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Cananéia; R. Prof Besnard N°140 Box 16;100;500;200;200;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Balneário Barra do Sul; Nazário Pantaleão Mendes;0;500;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Laguna; Rua Dr Paulo Carneiro, 26, Cabeçudas;0;1500;0;1180;0;Congelado;Plástica
31/01/2024;Jurídica;São Paulo;Iguape; Avenida Jânio Quadros, 195 - Canto Do Morro;0;500;0;0;0;Resfriado;Plástica
31/01/2024;Jurídica;Santa Catarina;Porto Belo; João Régis Neto, 52;88;1830;213;0;235;Congelado;Outro
31/01/2024;Jurídica;Santa Catarina;Penha; Rua Arno Becker 1076;100;150;0;0;0;Congelado;Plástica
31/01/2024;Física;Paraná;Guaraqueçaba; Ilha, Superagui Rua Principal S/N;0;1;1;0;0;Congelado;Plástica
31/01/2024;Jurídica;Rio de Janeiro;Paraty; Rua 15 De Novembro  Número 80;0;1;0;0;0;Congelado;Plástica
31/01/2024;Física;São Paulo;Ilhabela; Avenida Força Expedicionária Brasileira, N 883 - Bairro Saco Do Indaia;84;0;0;0;0;Congelado;Plástica
31/01/2024;Jurídica;Santa Catarina;Laguna; Rua Giocondo Tasso 1721. Cabecuda;0;5000;0;0;0;In Natura;Plástica
01/02/2024;Jurídica;Santa Catarina;Navegantes; Rua Paulino De Lima 92;0;12284;0;0;0;Congelado;Embolsado
01/02/2024;Jurídica;São Paulo;Santos; Av. João Silveira,790;3677;976;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Guarujá; Rua João Silveira, 665 - Vila Ligia;4469;0;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Cananéia; Rua Prof. Besnard N° 140, Box 01;0;50;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua Imperatriz Leopoldina, 01 - Loja 03;135;110;0;0;0;Congelado;Embolsado
01/02/2024;Jurídica;Santa Catarina;Penha;Rua Abelardo Correa, 50, Centro, Penha;0;3600;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Santos; Rua Doutor Egidio Martins 229;0;250;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 126 - Centro;1800;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Osasco; R. João Ramalho, 206 - Piratininga;588;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Gino Fabris 217;5150;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Osasco; R. João Ramalho, 206 - Piratininga;0;864;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 126 - Centro;0;4200;300;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Gino Fabris 217;7200;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Gino Fabris 121;7575;4512;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;São Sebastião; Av. Mãe Bernarda 2486;200;130;220;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Gino Fabris 217;43950;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Rua João Silveira 410 11430330 Vila Lygia;0;750;50;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Caraguatatuba; Avenida Drº Arthur Costa Filho, Nº 2280, Centro;20;0;80;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú; Rua José Francisco Vitor N 195 - Barra;255;2570;1765;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio Grande do Sul;Porto Alegre; Rua Fernando Ferrari, N° 1001 (Ceasa) - Bairro: Anchieta;4139;774;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Av Governador Mario Covas Jr 11772-372 Peruibe Box 27 E Box 21;0;700;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 102 - Centro;400;30;100;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Guarujá; Rodovia Ariovaldo De Almeida Viana N°2029;10;300;10;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Tijucas; Rua Euclides Francisco Peixoto, 689 - Bairro: Praça;2979;2716;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua Ver. Henrique Soler 262;3304;665;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Itajaí; Rua Abelardo Correa, 50, Centro;0;2768;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Rua Joao Silveira 410 11430330 Vila Lygia;0;370;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio Grande do Sul;Passo Fundo; Rodovia Br 285 N 6479 – Km 298 Letra B - Bairro: Cidade Nova;58;226;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Pedro; Rua Dianópolis, 1040, Sala 02 - Bairro: Parque Da Mooca;893;496;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Praia Grande; Rua Limeira 375;0;1000;0;0;0;In Natura;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Piçarras; Rua: Ludgero Caetano Vieira, 41,  Nossa Senhora Da Paz;298;465;121;230;0;Congelado;Plástica
01/02/2024;Física;Rio de Janeiro;Paraty; Lug Daa Barra Do Corumbê, S/Nº- Primeiro Distrito;220;530;420;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Ilhabela; Av:José Pacheco Do Nascimento,Nº 7679-Bairro Curral;80;50;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Tijucas; Rua Izabel Mendes Soares, 354 - Bairro Pernambuco;0;290;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Avenida Mario Covas Junior 3050 - Box 08;100;60;0;60;0;In Natura;Isopor
01/02/2024;Física;São Paulo;São Sebastião; Avenida Mãe Bernarda 2486;200;130;220;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Praia Grande; Rua Apiacás, 226 Vila Tupi;50;1600;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua: 15 De Novembro, Nº 80, Parque Da Mangueira;0;600;100;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;São Paulo; Rua Bermudas Número 316 Balneário Monte Carlo Ilha Comprida;120;120;120;120;120;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Avenida Mario Covas Junior, 3050- Box 11;140;120;0;150;0;In Natura;Isopor
01/02/2024;Jurídica;São Paulo;Bertioga; Rua Da Saudade, 320 Centro;3000;10000;400;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Santos; Avenida Mario Covas Junior, 3050- Box 05;140;100;0;60;0;In Natura;Isopor
01/02/2024;Física;São Paulo;Guarujá; Travessa Agnelo Xavier, N° 33;0;800;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua Lorival Valentim Dos Santos, 607, Loja 05, Vila Colonial;100;200;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Agnelo Xavier N 85;0;2820;60;0;0;Congelado;Outro
01/02/2024;Física;Santa Catarina;Balneário Barra do Sul; Rua Dona Ingracia 309;0;500;200;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua: Republica Do Equador, 139;1000;3500;0;300;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua: Jango Pádua, Nº 529, Parque Imperial;0;300;150;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 108 - Centro;615;5000;30;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarulhos; Estrada Guarulhos Nazaré, 28 Cidade Jardim Cumbica;948;0;6670;0;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Av Carlos Borges N 38  Frade;350;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;São Bernardo do Campo; Estrada Do Rio Acima, 2032 - Riacho Grande;15;20;0;0;0;Congelado;Isopor
01/02/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Rua Poeta Brasil Dos Reis, N° 70 - Praia Do Anil;1900;750;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;São Sebastião; Avenida Mãe Bernarda 2486 Juquehy;200;130;220;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Peruíbe; Av. Padre Anchieta, Nº2638, Jardim Ribamar;280;620;0;0;0;Congelado;Plástica
01/02/2024;Física;Santa Catarina;Itapoá; Joaquim Fabio De Souza, 57;0;200;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Morro Do Ditão, S/Nº;0;90;138;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Quissamã; Rua Francisco Manhaes Da Boa Morte 580 A;0;4644;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Praia De Japariz, Ilha Grande;250;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Av Mário Covas Jr S/N Box 18;100;200;200;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Praia Grande; Rua Limeira 375  Bairro Boqueirão;100;1000;0;0;0;In Natura;Outro
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Br 101 Km 569, Barra Do Corumbê, Praia ( Quiosque Cheiro De Camarão);0;10;50;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Caraguatatuba; Av. Dr. Arthur Costa Filho, 2280, Box 7, Centro;200;0;90;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Paulo; Rua Iris Memberg, 705, Vila Jovina. Cotia;7031,88;16176,6;2187,6;0;1047,6;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Sebastião; Rua Martins Do Val, 221 Bairro São Francisco;0;200;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Sebastião; Rua Martins Do Val, 221 - Bairro São Francisco;0;0;50;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Caraguatatuba; Av. Dr. Arthur Costa Filho, 2280, Centro;0;250;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Sebastião; Rua Martins Do Val, 211 - Bairro São Francisco;50;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Caraguatatuba; Av. Dr. Arthur Costa Filho, 2280, Box05, Centro;400;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Caraguatatuba; Av. Arthur Costa Filho, 1999;0;1000;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Itajaí;Praça Felix Busso Asseburg - 85, Box 26 - Centro;820;920;0;228;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Caraguatatuba; Av. Arthur Costa Filho, 1999;300;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Caraguatatuba; Av. Arthur Costa Filho, 1999;0;0;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Vicente Pires Domingues, 126, Câmara 2;17735;0;0;0;0;Congelado;Outro
01/02/2024;Física;Rio de Janeiro;Angra dos Reis; Estrada Da Baqueta, 0;300;0;0;0;0;Congelado;Isopor
01/02/2024;Jurídica;Santa Catarina;Porto Belo; Rua João Regis Neto, 140, Bairro Santa Luzia;3474;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Bertioga; Av Dezenove De Maio ,1118 Loja 3 Jd Albatroz;1112;0;0;0;0;Congelado;Outro
01/02/2024;Física;Rio de Janeiro;Angra dos Reis; Mercado Do Peixe Praça Zumbi Dos Palmares;110;0;0;0;0;Resfriado;Isopor
01/02/2024;Jurídica;Santa Catarina;Tijucas; Rua Euclides Francisco Peixoto, 43 Santa Luzia;0;1632;112;135;747;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua Almirante Moraes Rego 15;1375;570;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Joel Nascimento Dos Santos, 100 - Jardim Santa Maria;510;1672;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Av Gov Mario Covas Junior 3062;2142;3540;825;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua Moraes Rego 15;2228;1730;1001;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua José Vieira Ramos, Fátima;15;50;15;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Guarujá; Rua Vereador Jorge Moura N*69,Vila Ligia;0;14000;800;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Avenida: Rei Alberto I ,N.º 424 - Box 04;3500;700;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Av Mário Covas Jr Mercado Municipal De Peixe Box 05;100;100;100;50;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Itanhaém; Rua José Izidio Da Silva , 24 Jd Mosteiro;0;3693;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Sebastião; Rua Suelen Cristina Da Silva 29;36;600;20;0;0;Congelado;Plástica
01/02/2024;Física;Paraná;Pontal do Paraná; Rua Arthur João De Campos 20-Pontal Do Sul;0;122;38;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Padre Arnaldo Caiaffa, 439 - Vila Ligya;7456;11018;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Praia De Japariz , Nº17 - Ilha Grande;200;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Rua Andrenandes Costa S/N (Mercado Municipal De Peixe Box 17);0;100;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Florianópolis; Rod Ademar Gonzaga 952 – Itacorubi;25;2;50;0;0;Resfriado;Outro
01/02/2024;Jurídica;São Paulo;Mongaguá; Av. Marina, 796 - Centro;32;31,2;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Padre Arnaldo Caiaffa, 439 - Vila Ligya;7456;11018;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Porto Belo; Rua João Regis Neto, 140, Santa Luzia;544;0;0;0;0;Congelado;Embolsado
01/02/2024;Jurídica;São Paulo;Araras; Rua Barao De Arary, S/N - Centro;45970;34685;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Porto Belo; Rua João Regis Neto, 140, Santa Luzia;1746;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Minas Gerais;Contagem; Rua Santiago Ballesteros, 680;36;70;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú;Rua 1202 Nº686, Bairro Ilhota;0;1950;0;0;5728;Congelado;Outro
01/02/2024;Jurídica;São Paulo;São Paulo; Rua Fernandopolis 159 - Quinta Da Paineira;1916;832;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Ubatuba; Rua Baltazar Fortes, 78, Centro;0;2320;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú;Av. Marginal Leste Nº540, Bairro Centro;0;1080;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Vicente Pires Domingues, 126 - Camara 1;13535;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú;Rua 1202 Nº686, Bairro Ilhota;0;3618;0;3600;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Cananéia; Rua Professor Besnard, 291;120;100;15;0;0;Congelado;Plástica
01/02/2024;Jurídica;Distrito Federal;Brasília; Rod. Df 001 E Df 480 - Chácara Arco Iris, S/Nº - Parte Bairro Ponte Alta Norte - Gama;112;60;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº 26 - Centro;1050;250;10;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Peruíbe; Rua Eduardo Geraldo Silva 353 , Centro;100;500;100;120;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Rio de Janeiro; Av. Brasil, 19001 - Pavilhão 12 - Box 29 - Irajá;0;136;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú;Rua 3700 Nº500, Bairro Centro;152;405;397;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Av. Mal Deodoro Da Fonseca, 1520;279;77;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú;Av. Brasil Nº 401, Bairro Centro;10;102;24;0;198;Congelado;Plástica
01/02/2024;Física;São Paulo;Ubatuba; Rua Erasto Cesar De Oliveira Nº 85 - Centro;200;300;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Nova Iguaçú Nº155-Pereque;0;4000;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Guarujá; Rua Vereador Jorge Moura N*23 Fundos,Vila Ligia;0;1000;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Pernambuco;Jabotão dos Guararapes; Rua Floriano Peixoto, 383 - Prazeres;0;220;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;São Paulo; Av. Cardeal Santiago Luiz Copello, 417 - Vila Leopoldina;957,8;592;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Ubatuba; Rua Dos Pescadores Nº152 - Centro;980;1580;190;0;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Angra dos Reis; Praia Do Vitorino , Ilha Da Gipoia;950;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Santos; Rua Joel Nascimento Dos Santos, 48 - Jardim Primavera;685;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Cananéia; Rua Professor Besnard, 140;250;130;60;0;0;Congelado;Plástica
01/02/2024;Física;Paraná;Matinhos; Rua Martinho Correa, 412, Mecado De Peixe , Box33 E 24;0;800;0;1000;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Guarujá; Estrada Guaruja Bertioga Km Nº26 -Pereque;0;300;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Duque de Caxias; Av. Calombé, 3010;2733,35;8;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Antonio Fernandes 335;7111;2780;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Praia Grande; Rua Prudente De Morais 483 Casa 2;442;426;317;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Duque de Caxias; Estrada Velha Do Pilar, 1083;9296;2260;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Itapema; Rua Joao Frc;1190;504;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Guarujá; Rua Nova Granada Nº75 -Pereque;240;30;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Ubatuba; Praça Santa Cruz, 14 Maranduba;2;260;0;0;0;Congelado;Outro
01/02/2024;Física;São Paulo;Peruíbe; Av Mário Covas Jr 29 Box 02 Centro;50;100;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua: Particular, N.º 121 - Jardim Santa Maria;1101;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Santos; Rua: Particular, N.º 121 - Jardim Santa Maria;1266;0;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Dr Octavio Boccalini Filho N 219 Parque Enseada;0;168;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Santos; Rua Pernambuco 170 , Gonzaga , Santos Sp;0;100;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua: Particular, N.º 121 - Jardim Santa Maria;0;1200;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Jaguariúna; Rua Antonio Fernandes 335;2235;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Dr. Octavio Boccalini Filho 219 Parque Enseada;0;168;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Cananéia; Avenida Professor Besnard, 242, Morro São João;5240,8;47852;746;0;0;Congelado;Outro
01/02/2024;Física;Paraná;Matinhos; Rua Martinho Correa, 412, Mercado De Peixe, Box29;0;300;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Guarujá; Rua Dr. Octavio Boccalini Filho N° 219 Parque Enseada;1740;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;São Paulo;Cananéia; Rua Peçanha, 96, Jd Suave Recanto;0;20160;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Penha; Rua Arnobecker 780;20;720;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Balneário Camboriú; Rua Lindolfo Andre Linhares , 359;0;1430;72;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Cananéia; Avenida Independencia, 342, Rocio;87,4;124,9;27,7;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;Cananéia; Avenida Professor Besnard, 242, Morro São João;0;3324;0;0;0;Congelado;Outro
01/02/2024;Física;Rio de Janeiro;Rio de Janeiro; Rua Portugal 176 Fradr;0;0;0;0;0;Congelado;Outro
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua 15 De Novembro Número 80 Parque Mangueira;0;600;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;São Paulo;São Sebastião; Rua Martins Do Val, 223 - Bairro São Francisco;0;1900;0;0;0;Congelado;Plástica
01/02/2024;Jurídica;Santa Catarina;Penha; Rua Arno Becker 780 - Gravata;20;685;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Ilha Comprida; R Alameda Bermudas;100;200;100;100;0;Congelado;Outro
01/02/2024;Jurídica;Santa Catarina;Porto Belo; Av Gov Celso Ramos,279;48;360;31;192;162;Congelado;Outro
01/02/2024;Jurídica;São Paulo;São Sebastião; Avenida Pescador Sebastião Juvenal Dos Santos 720;18,37;14,38;90,33;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua Marechal Santos Dias, 22;80;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Guarujá; Rua Benedito Boaventura Número 12 Casa 03. Santa Rosa;0;0;100;0;0;Congelado;Plástica
01/02/2024;Jurídica;Rio de Janeiro;Paraty; Rua Tenente Francisco Antônio, 371, Centro Histórico;80;0;0;0;0;Congelado;Plástica
01/02/2024;Física;São Paulo;Itanhaém; Urcezinho Ferreira, Baixou Box 01;0;100;20;0;0;Congelado;Plástica
02/02/2024;Jurídica;São Paulo;Cotia; Rua Dos Estudantes,3773 Granja Vianna Ii;3078;0;0;0;0;Congelado;Outro
02/02/2024;Jurídica;Santa Catarina;Florianópolis; Rua Jeronimo Coelho, 60, Box 21 Ala Sul. Centro;120;80;0;0;0;Resfriado;Outro
02/02/2024;Jurídica;São Paulo;Santos; Rua Egidio Martins 230;0;100;0;0;0;Congelado;Plástica
02/02/2024;Física;Rio de Janeiro;Angra dos Reis; Rua Arcebispo Santos, 167 - Centro;100;0;45;0;0;In Natura;Isopor
